,DLSse01,DLSse02,DLSse03,DPSse01,DPSse02,DPSse03,HLse01,HLse02,HLse03,SLTse01,SLTse02,SLTse03,SLse01,SLse02,SLse03,XSse01,XSse02,XSse03
otu4605,0,2,0,0,0,0,12,30,2,0,1,0,0,0,0,0,2,0
otu4608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu4609,0,0,0,17,5,19,0,0,0,0,0,1,0,0,0,0,0,0
otu461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
otu4610,0,0,0,236,10,30,0,0,0,18,13,29,0,0,0,1,1,0
otu4617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0
otu4618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu462,0,0,0,0,1,0,1,0,3,0,1,1,0,0,1,0,9,13
otu4620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4622,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1
otu4623,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
otu4625,0,0,0,3,1,2,1,0,0,131,0,1,0,0,0,0,0,0
otu4626,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
otu4629,0,1,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0
otu463,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,9,1
otu4631,0,7,0,0,0,1,0,0,0,0,0,0,22,18,10,0,0,0
otu4632,0,0,0,0,2,24,0,0,0,1,0,0,1,0,11,0,0,0
otu4633,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
otu4639,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0
otu464,0,1,2,0,0,0,0,0,1,1,0,0,3,3,0,0,1,0
otu4642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu4645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu4647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
otu4649,0,0,0,313,18,66,0,0,0,79,41,70,5,0,0,16,0,0
otu465,25,27,18,2,0,3,0,0,1,0,0,0,793,293,386,1,1,7
otu4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu4652,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0
otu4653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
otu4656,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
otu4657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
otu466,2,1,0,5,0,4,4,2,2,0,2,5,2,0,11,4,0,9
otu4662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu4668,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
otu4669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu467,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu4670,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
otu4671,0,0,0,2,0,0,2,1,0,8,0,0,0,0,0,1,0,0
otu4673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4675,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
otu4676,4,0,0,0,16,2,0,0,0,0,4,4,2,1,1,3,17,0
otu4677,2,0,0,12,1,14,0,0,0,0,0,1,7,1,4,0,0,1
otu4678,1,1,1,1,1,0,0,0,0,0,0,0,6,10,18,0,4,1
otu4679,0,6,3,0,0,4,2,0,1,4,1,1,3,9,30,1,4,2
otu468,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
otu4680,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu4685,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
otu4688,0,0,0,1,0,0,1,1,0,11,1,2,0,0,0,4,2,0
otu469,0,0,0,3,11,18,0,0,0,1,1,0,0,1,4,0,0,0
otu4690,0,0,0,3,0,4,0,0,0,0,0,0,2,36,6,0,7,1
otu4694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu4696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu4698,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu47,29,40,69,6,7,9,43,31,207,37,13,124,12,27,36,9,17,19
otu470,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4700,0,0,0,0,0,0,4,0,4,1,0,1,0,0,0,0,0,0
otu4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu4703,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0
otu4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu471,0,0,0,1,3,5,9,6,10,14,9,20,0,1,4,29,93,46
otu4710,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu4714,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,2,0,0
otu4715,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu4716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
otu4717,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
otu4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu4719,0,0,0,5,1,2,2,1,1,30,3,4,0,0,0,11,0,0
otu4721,0,0,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1
otu4723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu4724,4,1,1,1,1,2,2,0,1,2,0,1,3,2,3,2,10,5
otu4725,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu4726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4727,0,0,1,14,3,16,0,0,0,2,0,0,0,0,0,0,0,0
otu4729,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu473,0,0,0,0,0,1,2,1,0,0,0,5,0,1,2,0,41,39
otu4731,0,0,0,8,16,17,0,0,0,0,0,0,0,0,0,0,0,1
otu4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu4735,0,0,0,0,1,1,4,3,11,1,1,7,0,1,3,4,47,52
otu474,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
otu4742,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0
otu4744,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4745,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu4746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu4748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu4749,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
otu475,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
otu4750,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
otu4752,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
otu4753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu4754,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1
otu4755,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
otu4756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu4758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
otu4759,1,0,1,2,0,0,0,0,0,0,0,0,19,7,11,0,1,0
otu476,2,1,2,2,2,0,5,2,0,2,0,0,1,3,0,3,0,0
otu4762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
otu4764,0,0,0,0,0,0,21,13,13,1,2,0,0,0,0,2,2,3
otu4765,0,0,0,0,1,0,2,4,1,0,0,5,0,0,3,2,37,16
otu4766,0,2,4,1,0,0,4,1,0,12,1,2,2,0,1,7,1,0
otu4767,0,0,0,0,0,0,2,0,1,2,0,45,0,0,0,0,1,0
otu4768,1,0,0,0,0,0,0,0,0,1,0,0,0,39,0,0,0,0
otu4769,0,2,3,1,0,0,20,2,6,39,2,0,0,0,0,0,0,0
otu477,7,53,5,370,174,274,6,14,6,58,25,27,11,38,36,43,5,6
otu4774,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
otu4775,0,0,0,2,1,0,1,1,2,0,0,3,0,0,0,0,25,4
otu4776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4777,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0
otu4779,0,0,0,15,8,16,0,0,0,1,0,0,0,0,0,0,0,0
otu478,2,8,3,0,3,5,0,0,0,0,0,0,2,3,21,0,6,10
otu4780,0,0,0,1,2,1,20,9,12,8,0,4,0,0,2,6,26,51
otu4781,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4786,0,0,0,0,0,0,0,0,0,0,0,0,1,31,7,0,1,0
otu4787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
otu479,1,2,1,2,0,1,1,3,0,0,1,0,1,0,0,0,0,0
otu4790,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,3
otu4791,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
otu4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu4793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu4794,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
otu4795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
otu4797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu4798,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4799,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
otu48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
otu4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu4802,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
otu4803,3,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0
otu4804,0,0,0,8,6,2,3,0,0,104,7,7,0,0,0,0,0,0
otu4805,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu4806,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,3
otu4807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
otu4808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4809,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu481,3,10,2,0,7,4,16,9,15,19,6,6,30,103,117,35,158,70
otu4813,0,2,0,0,0,0,11,33,3,1,1,0,0,0,1,2,4,1
otu4814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu4815,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4816,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
otu4817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4818,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
otu4819,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu4824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
otu4825,0,0,0,0,2,0,0,0,3,0,0,0,0,2,2,1,41,4
otu4826,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu483,0,0,0,3,0,5,10,10,3,2,0,197,0,0,1,9,1511,177
otu4833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
otu4835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu4836,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
otu4838,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu484,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
otu4841,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
otu4844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu4845,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
otu4846,6,6,8,0,0,0,2,0,3,0,0,2,0,1,1,0,0,0
otu485,1,0,0,5,0,1,1,7,0,0,0,0,1,0,0,17,0,0
otu4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
otu4853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu4854,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu4855,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu4856,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,5
otu4857,1,1,0,0,1,0,0,4,0,0,1,0,0,0,1,1,19,3
otu4858,1,2,0,3,3,7,2,0,0,4,4,7,2,0,4,0,1,0
otu486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu4862,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
otu4869,0,4,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0
otu487,1,0,0,511,122,392,0,0,0,27,22,31,3,1,5,2,1,2
otu4870,0,0,0,0,3,0,2,2,6,0,0,0,0,1,0,6,68,2
otu4871,0,0,0,0,0,0,0,32,1,0,1,0,0,0,0,0,2,4
otu4872,0,0,0,8,4,9,0,0,0,0,0,0,1,0,7,0,0,1
otu4873,0,0,0,2,1,8,1,1,1,0,2,0,4,11,3,1,2,11
otu4874,0,0,0,6,0,17,0,0,0,0,0,1,0,72,6,0,2,0
otu4875,0,0,0,7,0,35,0,0,0,1,0,0,0,0,1,0,0,0
otu4876,0,0,0,3,1,3,0,0,0,121,1,1,0,1,3,0,0,1
otu4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu488,0,1,0,3,2,3,6,3,3,622,55,5,0,0,2,141,9,69
otu4880,0,5,0,0,0,0,364,176,151,0,2,1,0,0,0,13,17,22
otu4883,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0
otu4887,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu4888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu4889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu489,6,1,0,0,2,0,0,1,2,0,1,0,0,1,0,0,5,1
otu4890,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
otu4897,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu4899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu49,0,3,14,115,217,346,872,856,944,135,143,2837,1,75,517,599,10682,10556
otu490,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu4903,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu4904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
otu4905,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otu4907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu4909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu491,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
otu4911,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
otu4913,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4914,0,0,0,1,1,0,8,1,8,0,0,1,0,0,0,0,3,0
otu4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu4916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
otu4917,1,3,11,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0
otu4918,5,4,2,0,0,0,0,0,0,0,0,0,16,13,7,4,2,1
otu4919,0,4,1,0,0,0,29,5,30,0,0,2,0,0,0,4,1,0
otu492,2,0,0,2,5,55,0,0,0,1,1,3,0,0,4,0,0,0
otu4920,0,2,0,0,0,1,11,35,15,1,2,0,0,0,0,0,1,2
otu4921,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4922,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
otu4924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
otu4927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu493,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,4,0,2
otu4933,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu4934,0,0,0,6,3,13,1,0,0,1,0,1,0,0,0,0,0,2
otu4935,0,0,0,0,6,1,1,0,2,0,1,1,1,9,0,3,34,6
otu4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu4939,0,0,0,1,1,8,0,0,0,0,0,2,3,20,3,0,4,4
otu494,3,0,0,1,0,1,2,0,0,2,0,1,0,0,2,0,0,0
otu4940,0,0,0,4,20,37,0,0,1,1,0,0,0,0,1,0,3,2
otu4941,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,2
otu4947,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,7,17
otu4949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu495,0,0,0,20,0,0,0,0,0,0,0,0,8,0,0,38,1,1
otu4950,0,0,0,1,0,0,0,0,0,11,1,2,6,1,40,0,6,31
otu4951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu4952,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
otu4956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
otu4958,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu496,0,5,0,4,0,0,0,6,0,0,3,0,1,0,0,10,0,0
otu4960,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0
otu4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu497,0,0,0,0,0,1,2,0,0,4,0,0,0,0,2,1,0,1
otu4971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
otu4973,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,1,0,2
otu4974,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
otu4977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu4979,0,2,0,1,0,0,0,4,0,0,0,0,3,0,0,2,0,0
otu498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4980,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4981,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu4982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu4987,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu4988,0,0,1,5,3,4,4,2,11,6,4,24,0,1,2,1,5,9
otu4990,1,1,1,0,0,0,0,0,0,0,0,0,14,6,1,0,0,0
otu4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu4992,192,247,169,53,11,38,74,62,90,136,26,23,21,32,36,228,14,10
otu4993,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
otu4994,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,1,10
otu4997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
otu4998,0,0,0,0,0,0,2,1,2,1,1,0,1,1,6,10,1,5
otu4999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
otu5,0,0,0,6,1,10,10,1,4,44,9,5,2,0,3,21,8,8
otu50,4488,4029,5372,0,0,1,26,33,29,13,11,10,77,103,113,0,0,1
otu500,0,1,0,0,4,5,148,148,141,2,2,3,0,0,0,6,2,7
otu5000,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,1,23,9
otu5001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu5003,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
otu5004,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
otu5005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu5006,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0
otu5007,0,0,0,0,2,0,5,2,1,0,0,0,0,1,1,4,56,17
otu5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu5014,0,0,0,0,0,0,0,0,0,0,0,0,1,19,6,0,0,0
otu5015,0,0,0,0,1,2,0,0,0,0,1,0,1,30,9,0,3,0
otu5017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu5019,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0
otu502,0,0,0,0,3,0,2,5,2,0,0,3,0,0,5,2,32,19
otu5020,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0
otu5023,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu5024,0,2,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
otu5027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu5028,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
otu5030,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
otu5032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu5033,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu5034,0,1,0,4,0,8,4,0,0,55,12,9,0,0,0,3,2,0
otu5035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
otu5036,5,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
otu5037,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu5038,2,1,1,0,1,1,0,1,3,0,0,0,1,5,19,0,4,0
otu5039,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu504,1,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
otu5040,0,2,0,0,0,0,5,26,0,0,0,0,0,0,0,1,0,2
otu5041,0,2,0,8,0,18,0,0,0,5,0,14,0,10,12,1,7,6
otu5042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu5044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu5045,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0
otu5050,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
otu5054,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
otu5055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu5056,1,0,0,4,0,5,6,5,3,13,6,6,2,0,3,28,11,3
otu5057,0,2,0,1,2,2,0,1,0,0,2,10,0,3,4,0,13,11
otu5058,0,0,0,0,0,0,0,1,1,0,1,28,0,0,0,1,32,0
otu5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu506,146,270,139,302,74,202,42,75,31,367,83,34,13,14,17,464,7,6
otu5067,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
otu5068,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
otu5069,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu507,0,0,0,0,0,5,0,0,1,0,0,2,0,0,1,0,1,0
otu5070,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu5072,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,0,1,1
otu5073,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0
otu5074,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
otu5075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
otu5076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
otu5077,0,0,1,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0
otu5078,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
otu508,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu5082,0,0,0,1,0,3,1,4,3,0,1,1,0,0,5,3,8,22
otu5083,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
otu5084,1,0,0,1,0,4,9,24,36,4,0,1,0,0,0,2,2,2
otu5085,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0
otu5087,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0
otu5088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
otu509,2,3,5,1,0,1,577,334,990,11,5,7,0,0,1,40,36,49
otu5095,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2
otu5096,0,1,0,1,6,3,0,0,0,0,1,0,0,1,2,0,0,0
otu5098,0,0,0,2,1,1,0,0,0,0,0,0,7,7,9,0,1,2
otu51,0,0,91,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0
otu510,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu5101,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,2,10,11
otu5103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
otu5104,0,0,0,68,66,37,14,0,3,0,1,0,9,3,15,0,1,4
otu5105,0,0,0,28,19,4,0,0,0,1,0,1,4,23,20,0,3,1
otu5106,0,0,0,5,0,41,0,0,0,2,1,0,1,0,2,0,0,0
otu5107,0,0,0,0,0,0,0,0,0,0,0,0,10,14,17,0,0,0
otu511,15,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,0,2
otu5110,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,15
otu5114,3,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
otu5116,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
