,DLSs01,DLSs02,DLSs03,DPSs202001,DPSs202002,DPSs202003,HLs202001,HLs202002,HLs202003,SLTs202001,SLTs202002,SLTs202003,SLs01,SLs02,SLs03,XSs202001,XSs202002,XsSs202003
otu4006,0,0,0,0,3,0,0,3,6,0,0,2,0,0,0,0,5,0
otu4007,0,0,0,4,0,1,1,0,0,0,2,2,0,0,0,4,1,0
otu4008,0,0,0,2,0,0,0,14,15,0,1,6,0,0,0,4,0,0
otu401,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0
otu4010,0,0,0,0,0,0,6,0,0,2,22,21,0,0,0,3,6,8
otu4011,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,6,0,0
otu4012,0,0,0,1,0,9,3,8,0,1,10,3,0,0,0,18,3,29
otu4013,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
otu4016,2,0,1,0,1,1,0,0,0,2,0,1,3,1,2,0,0,1
otu4017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu4019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu402,41,0,16,0,0,0,0,0,0,0,0,0,2180,6,12,0,0,0
otu4021,6,1,0,0,0,1,1,6,1,0,0,3,6,10,13,0,0,1
otu4022,0,0,0,0,0,3,0,1,2,0,0,0,0,4,0,0,0,0
otu4023,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,9,1,0
otu4024,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu4025,11,1,10,0,0,1,1,4,0,0,0,2,0,4,12,1,1,3
otu4026,6,3,5,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0
otu4027,4,0,6,0,0,2,0,1,0,0,0,0,17,1,24,2,2,4
otu4028,4,24,17,0,0,0,4,0,2,0,1,0,9,4,4,0,0,0
otu4029,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
otu403,0,0,0,0,35,20,101,47,103,88,0,1,0,0,0,1,46,46
otu4030,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0
otu4031,1,40,2,0,0,0,0,0,0,0,0,0,8,2,5,0,0,0
otu4032,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
otu4033,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
otu4034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu4035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu4036,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu4037,1,9,1,0,0,0,30,27,68,23,0,0,4,2,0,0,0,0
otu4038,0,0,0,1,4,2,5,2,2,5,2,2,0,0,0,3,4,0
otu404,4,0,3,11,11,11,5,0,6,22,5,1,5,0,0,0,6,2
otu4040,0,0,0,0,2,0,10,3,18,5,1,0,1,0,1,5,16,1
otu4041,0,0,0,0,0,1,10,8,142,2,0,0,0,0,0,0,0,0
otu4042,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,1,2,4
otu4043,0,0,0,9,8,6,0,3,0,1,0,0,0,0,0,0,2,2
otu4044,0,0,0,0,0,0,8,0,0,0,36,6,0,0,0,4,3,4
otu4045,0,0,0,5,0,0,0,0,0,0,3,2,1,0,0,4,0,0
otu4046,0,0,0,1,2,1,5,1,1,0,11,30,0,0,2,4,2,11
otu4047,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu4048,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,3,0,0
otu405,0,0,0,1111,489,552,0,23,0,289,1,2,0,0,1,212,35,55
otu4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu4051,0,8,2,3,1,2,4,3,0,1,1,0,0,1,0,10,15,2
otu4052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu4053,0,0,0,0,0,0,1,2,63,1,0,0,0,0,0,0,0,0
otu4055,1,2,0,0,2,4,0,3,0,2,0,1,0,1,0,0,1,0
otu4056,2,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0
otu4057,0,0,0,2,3,10,9,0,1,4,2,1,0,0,0,15,8,5
otu4059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu406,0,0,0,30,0,0,0,426,245,0,100,40,0,0,0,56,1,1
otu4060,0,4,4,0,0,0,2,1,2,0,2,1,1,0,0,0,0,0
otu4061,0,0,0,3,0,2,0,0,0,1,0,0,5,0,2,1,1,0
otu4062,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu4063,3,0,2,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0
otu4064,2,0,1,0,0,0,0,0,0,0,0,0,53,0,4,0,0,0
otu4065,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,1,0,4
otu4067,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu4068,0,0,1,0,0,1,0,6,1,0,1,0,0,0,0,1,0,13
otu4069,0,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,0,2
otu407,2,0,1,1,0,3,4,0,0,1,0,0,1,0,9,2,1,5
otu4070,0,0,0,2,2,1,0,2,0,0,2,1,0,0,0,1,1,0
otu4071,0,0,0,6,0,0,0,0,0,0,8,1,0,0,0,3,0,0
otu4072,0,0,0,0,0,0,9,4,0,0,6,11,0,1,0,2,10,6
otu4073,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,27,3,0
otu4074,0,0,0,0,0,2,3,0,1,3,0,0,0,1,0,0,0,2
otu4075,1,0,34,0,0,0,0,0,0,0,0,0,162,5,0,0,0,0
otu4076,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4078,0,0,0,0,0,0,4,0,0,0,0,18,0,1,0,1,5,2
otu4080,155,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu4081,8,0,4,0,0,0,1,0,0,0,6,1,1,1,16,3,2,2
otu4082,15,0,5,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0
otu4083,3,1,2,1,0,2,5,2,0,0,0,0,0,1,1,4,1,4
otu4084,0,1,2,1,0,0,0,6,0,3,1,0,10,2,3,14,3,4
otu4085,0,0,2,3,1,6,2,3,0,1,5,1,2,1,0,33,9,10
otu4086,5,0,3,1,0,1,9,0,0,0,6,3,7,1,105,5,4,3
otu4087,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0
otu409,0,0,0,0,0,0,1,1,0,0,1,0,8,14,41,1,1,5
otu4090,0,25,0,0,0,0,4,1,2,0,7,6,0,0,1,1,3,122
otu4091,0,0,0,0,3,2,0,6,0,0,0,0,0,0,0,0,5,6
otu4092,0,0,0,0,0,0,87,0,8,10,7,5,0,0,0,9,4,14
otu4093,0,0,0,1,3,3,20,7,6,22,13,12,0,0,0,2,7,6
otu4094,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,4,0
otu4095,0,0,0,0,0,6,4,13,0,0,9,5,0,0,0,5,3,34
otu4096,0,0,0,1,16,26,0,1,0,7,0,0,0,0,0,0,4,0
otu4097,5,0,0,7,18,26,1,5,0,10,0,0,0,0,3,0,1,6
otu4098,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu4099,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0
otu41,1,0,2,2,12,11,0,20,3,0,3,0,1,0,8,4,15,9
otu410,0,0,0,0,7,0,0,11,10,0,57,11,0,0,0,0,8,2
otu4101,0,0,0,0,0,0,22,1,0,0,21,62,0,0,0,7,17,28
otu4102,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
otu4104,0,0,0,0,0,0,0,0,0,0,0,0,69,0,4,0,0,0
otu4105,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu4106,0,0,0,3,6,6,0,1,0,0,2,0,0,0,2,2,8,10
otu4107,8,36,36,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0
otu4108,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
otu411,0,0,0,17,49,12,0,25,2,0,50,30,0,0,0,36,64,35
otu4110,28,1,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu4111,9,1,6,7,3,17,2,0,2,6,2,1,0,3,9,2,0,3
otu4112,3,0,1,0,0,0,2,0,0,0,1,5,5,10,25,0,0,2
otu4113,5,0,6,0,0,1,0,1,1,0,0,0,5,7,34,0,0,0
otu4114,4,0,1,0,0,0,0,0,0,0,0,0,4,0,37,0,0,0
otu4115,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
otu4116,4,18,3,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0
otu4117,0,0,3,0,0,0,0,0,0,0,0,1,1,13,5,0,1,4
otu4118,1,0,7,0,0,0,0,0,0,0,0,0,1,0,61,0,0,0
otu4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu412,0,16,0,0,0,0,2,0,0,5,0,2,0,779,1,0,0,3
otu4120,0,0,0,2,4,3,0,2,0,0,0,1,0,0,0,0,3,5
otu4121,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,2,5,4
otu4123,0,0,0,0,1,0,0,5,2,0,2,1,0,0,0,0,6,0
otu4124,0,0,1,6,19,40,0,2,0,15,0,0,0,0,1,0,1,14
otu4125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0
otu4126,1,0,1,0,0,0,3,0,0,1,6,28,4,0,5,6,4,7
otu4127,0,0,0,0,0,0,12,0,0,0,7,22,0,0,0,9,7,18
otu4128,0,0,0,0,0,0,3,0,0,0,7,4,0,0,2,7,7,8
otu4129,0,0,0,0,0,0,2,0,0,0,6,9,0,0,0,5,7,9
otu413,10,327,487,32,239,199,0,96,9,66,0,0,18,62,11,0,50,53
otu4130,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,4,0,0
otu4131,0,0,0,2,18,0,4,0,0,0,8,3,0,0,0,10,41,10
otu4132,0,0,0,1,9,0,1,13,8,0,0,0,0,0,0,0,7,0
otu4133,64,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4134,8,0,20,0,0,0,2,0,0,0,3,2,10,2,6,2,1,2
otu4135,0,0,0,0,2,0,14,6,4,9,2,1,7,0,0,2,5,3
otu4136,0,0,0,2,0,1,0,0,3,1,0,0,3,3,0,0,0,1
otu4137,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu4138,3,0,9,0,0,0,0,0,0,0,0,1,1,1,4,0,1,0
otu4139,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
otu414,0,0,0,46,33,39,12,128,35,19,20,10,1,0,0,38,26,45
otu4140,37,1,17,0,0,0,3,0,0,0,4,0,2,0,1,9,11,0
otu4141,7,0,5,0,0,0,0,0,0,0,1,0,23,2,9,0,0,0
otu4142,0,32,0,0,0,0,0,0,0,1,0,0,6,2,5,0,0,0
otu4143,13,6,6,0,0,0,1,4,0,0,0,0,4,5,13,9,1,2
otu4144,4,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0
otu4145,25,0,18,1,0,0,0,3,0,1,0,0,7,0,35,1,0,0
otu4146,1,8,0,4,10,10,0,2,0,4,3,1,0,1,0,0,15,6
otu4147,0,0,0,0,1,0,5,0,0,2,1,2,1,13,8,2,2,2
otu4148,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0
otu4149,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu415,111,51,413,14,20,6,49,48,18,7,38,35,22,3,115,167,144,48
otu4150,2,0,4,0,0,0,0,0,0,0,0,0,4,1,30,0,0,0
otu4151,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
otu4152,0,0,0,8,2,8,3,0,8,12,2,6,0,0,0,0,0,0
otu4153,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1
otu4155,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,0,0,0
otu4158,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,2
otu4159,0,0,0,7,5,4,6,0,5,11,1,9,0,0,0,0,3,0
otu416,20,0,15,33,0,3,0,0,0,5,0,5,1727,5,15,4,0,0
otu4160,0,0,0,0,2,7,3,1,4,2,2,1,0,0,0,0,5,1
otu4161,0,0,0,2,3,3,18,1,4,2,10,10,0,0,0,4,4,9
otu4162,0,0,0,1,1,0,0,3,3,0,6,0,1,0,0,0,0,0
otu4163,0,0,0,4,13,0,3,0,0,0,5,6,0,0,0,25,23,4
otu4166,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
otu4167,0,0,8,0,1,0,2,0,0,0,1,0,0,0,0,2,3,0
otu4169,14,1,12,4,2,5,2,4,0,1,2,3,3,5,7,11,11,7
otu417,81,6,66,14,16,10,2,1,0,4,9,2,13,125,4,4,9,10
otu4171,36,12,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu4172,18,1,12,0,0,0,0,2,1,0,0,0,4,5,25,0,0,2
otu4173,62,2,6,0,0,0,0,0,0,0,0,0,7,11,8,0,0,0
otu4174,23,0,2,0,0,1,1,2,0,1,18,1,1,13,12,1,1,3
otu4175,43,0,77,0,0,0,0,0,1,0,0,0,2,0,11,0,0,0
otu4176,30,0,13,0,0,0,11,0,2,1,1,2,1,0,15,0,0,1
otu4177,7,3,3,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0
otu4178,3,0,1,0,0,0,0,0,0,0,3,8,0,3,35,0,4,5
otu4179,7,1,3,0,0,0,3,3,0,0,13,1,4,4,19,0,1,0
otu418,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu4180,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
otu4181,0,25,0,0,1,3,0,1,0,0,0,0,4,1,0,1,0,1
otu4182,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu4183,1,0,3,8,9,17,0,2,0,6,1,1,0,0,0,2,7,13
otu4184,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
otu4185,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,1,3
otu4186,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,2,2,3
otu4187,0,0,0,1,0,0,3,0,3,3,7,6,0,0,1,0,3,3
otu4188,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,8
otu4189,0,0,0,0,2,1,0,7,0,0,1,1,0,0,0,2,7,6
otu419,0,0,0,4,36,51,0,0,0,0,0,0,0,0,0,0,0,1
otu4190,0,0,0,25,68,21,1,2,0,19,2,0,0,0,0,0,16,2
otu4191,0,0,0,2,0,0,0,23,15,0,1,2,0,0,0,0,0,0
otu4192,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0
otu4193,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
otu4195,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
otu4196,0,0,11,0,2,0,3,0,0,0,1,1,1,0,0,6,7,5
otu4197,8,12,14,0,0,0,4,5,0,3,1,0,6,0,3,6,1,2
otu4199,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu42,6,335,25,0,0,0,0,0,0,0,1,0,11,34,11,0,0,1
otu4200,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
otu4201,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0
otu4202,0,0,0,0,0,2,3,0,7,3,0,0,0,0,0,0,0,1
otu4203,3,1,3,3,1,0,10,2,0,3,4,4,7,4,5,12,16,6
otu4204,7,9,21,0,0,0,5,3,0,0,0,0,4,3,5,0,0,1
otu4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
otu4208,3,0,2,0,0,0,3,1,0,0,0,0,4,4,16,0,0,1
otu4209,0,0,0,0,0,0,44,0,5,1,2,4,0,0,0,0,5,3
otu421,2180,184,1,0,0,0,0,0,0,0,155,55,10,2,5,4,9,4
otu4210,0,0,0,0,0,0,6,0,0,0,41,7,0,1,0,5,6,10
otu4211,0,0,0,0,0,2,11,21,4,1,6,17,0,0,0,3,7,17
otu4212,0,0,0,0,0,2,4,5,6,0,7,13,0,0,0,1,2,6
otu4213,0,0,1,0,1,1,7,0,0,0,6,39,1,0,0,5,5,11
otu4214,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,6,23,33
otu4216,0,0,0,0,0,0,0,2,3,0,2,1,0,0,0,0,0,0
otu4217,0,0,0,0,0,0,21,0,1,11,30,31,0,0,0,3,8,5
otu4218,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
otu422,0,0,0,5,31,33,0,0,0,0,0,0,0,0,0,0,1,1
otu4221,0,0,0,0,1,1,4,8,3,4,0,0,2,2,6,1,5,4
otu4223,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
otu4224,151,0,11,0,0,1,0,8,1,0,0,0,5,1,2,0,0,2
otu4225,1,6,35,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0
otu4226,28,0,6,0,0,0,36,0,5,6,0,1,2,0,2,4,1,6
otu4227,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4228,0,2,0,5,8,14,2,3,0,2,2,3,0,1,0,6,8,9
otu4229,1,1,5,0,0,0,2,0,0,0,4,12,1,6,10,3,1,1
otu423,0,19,0,1,0,0,0,5,9,0,0,0,126,1,0,0,0,0
otu4230,4,0,6,0,0,0,6,1,3,6,6,14,7,0,5,3,3,7
otu4232,0,0,0,0,0,0,1,1,3,1,5,1,0,0,0,0,0,0
otu4236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu4237,0,0,0,0,5,5,0,4,1,0,0,0,0,0,0,2,5,10
otu4238,0,0,0,11,13,14,27,0,8,60,0,0,0,0,0,0,0,0
otu4239,0,0,0,13,15,23,0,4,0,23,2,0,0,0,0,0,2,6
otu424,3,0,5,0,0,0,0,0,0,0,1,0,1,5,1,0,1,0
otu4240,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,2,1
otu4241,2,1,2,0,0,0,2,0,0,0,2,12,0,3,12,4,5,5
otu4242,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0
otu4243,0,0,0,0,0,4,0,81,12,0,0,0,0,0,0,0,0,9
otu4244,4,4,46,0,1,0,0,0,0,0,0,2,4,8,10,0,1,1
otu4245,0,0,1,0,0,0,7,0,0,0,15,31,59,1,0,10,7,7
otu4247,1,0,5,2,5,4,0,0,1,2,0,0,2,0,5,0,1,0
otu4248,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
otu4249,0,10,12,1,8,2,1,1,0,3,2,1,4,2,0,0,0,0
otu425,0,0,0,2,19,2,0,8,0,1,3,1,0,0,0,0,0,0
otu4250,0,0,1,0,2,2,0,1,0,1,0,1,3,7,0,2,3,8
otu4251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4252,1,0,1,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0
otu4253,0,0,0,3,3,1,0,0,0,2,0,0,1,0,1,0,0,2
otu4254,5,1,2,0,0,4,1,8,0,0,0,7,2,0,28,0,1,2
otu4255,1,0,3,0,0,1,0,1,0,0,0,0,2,12,19,0,0,0
otu4256,0,1,17,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0
otu4257,1,0,0,0,4,0,6,1,4,1,8,4,1,0,7,6,10,6
otu4258,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0
otu4259,0,0,2,4,1,0,2,2,0,0,3,1,0,1,0,34,3,0
otu426,0,0,1,0,0,0,0,0,0,0,1,0,5,1,42,1,0,0
otu4261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu4263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu4265,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,4,2
otu4266,0,0,0,0,0,0,4,0,0,5,16,6,0,0,0,4,2,3
otu4267,0,0,0,0,0,12,3,33,7,0,0,0,0,0,0,2,2,12
otu4268,5,23,9,8,8,16,72,97,477,71,2,1,62,11,9,6,9,3
otu4269,0,1,0,1,3,2,28,16,7,7,29,7,0,0,0,6,6,14
otu427,0,0,1,3,0,0,0,27,12,0,6,1,0,1,2,1,0,0
otu4270,0,0,0,1,4,64,0,20,0,5,0,0,0,0,0,0,0,15
otu4271,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
otu4273,0,2,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
otu4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
otu4277,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0
otu4278,0,0,2,1,0,0,0,0,2,2,2,0,1,0,1,2,1,1
otu4279,0,0,1,3,0,1,9,2,1,6,15,14,0,0,0,10,3,9
otu428,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4280,1,0,0,1,0,0,3,1,1,3,1,3,0,0,0,5,1,1
otu4281,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
otu4282,2,0,3,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0
otu4283,4,2,47,1,0,2,1,3,0,0,0,0,0,1,1,0,2,0
otu4286,0,0,1,0,0,0,3,1,3,0,3,0,0,0,0,2,1,3
otu4287,28,0,0,0,0,0,3,4,0,0,11,14,2,2,6,6,5,1
otu4288,10,4,3,0,0,0,5,1,2,1,0,0,4,6,12,1,0,0
otu4289,66,0,76,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0
otu429,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
otu4290,0,1,0,0,2,0,0,1,1,0,1,0,4,0,0,0,0,0
otu4291,0,0,1,2,1,2,3,0,0,2,3,0,0,0,0,0,0,0
otu4292,0,0,2,2,3,4,1,1,0,0,2,0,1,1,0,4,6,3
otu4293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu4294,2,0,7,3,3,6,1,0,0,2,4,1,6,0,1,1,1,0
otu4295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4297,0,0,0,0,0,3,1,10,0,0,4,1,1,0,3,1,0,6
otu4299,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0
otu43,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu430,2,2,10,0,0,1,3,0,0,0,0,0,0,1,0,3,1,1
otu4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu4301,0,0,0,7,5,7,14,0,7,44,0,1,0,0,0,0,0,0
otu4302,0,0,0,0,0,0,14,1,0,0,8,18,0,0,0,6,5,9
otu4303,0,0,0,1,0,0,0,8,6,0,2,3,0,0,0,0,0,0
otu4304,0,0,0,1,0,1,0,12,6,0,4,1,0,0,0,3,0,0
otu4305,0,0,0,0,0,0,11,11,2,0,8,28,0,0,0,4,11,23
otu4306,0,0,0,1,0,0,0,5,5,0,1,0,0,0,2,2,0,0
otu4307,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
otu4308,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0
otu4309,0,23,4,3,2,2,0,0,0,3,0,2,1,0,0,3,0,3
otu431,3,3,3,2,4,4,4,8,2,0,3,0,2,8,4,1,0,4
otu4310,11,0,0,0,0,0,1,0,0,0,2,0,2,1,0,2,0,0
otu4311,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu4312,4,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0
otu4313,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,1,3,2
otu4316,1,5,6,0,1,0,2,0,0,0,1,6,3,3,0,6,6,7
otu4317,3,1,2,0,0,1,7,0,1,3,2,0,3,5,4,1,1,0
otu4318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4319,33,0,3,0,0,0,3,2,0,0,7,5,3,2,10,1,4,1
otu432,1,0,0,0,0,0,91,1,0,0,113,1053,1,0,0,76,73,98
otu4320,13,0,7,0,0,0,2,0,1,1,0,0,15,4,18,2,0,0
otu4321,72,0,8,1,5,0,3,0,1,5,2,0,12,4,4,1,6,3
otu4322,55,0,7,0,0,0,0,0,0,0,0,0,5,8,21,0,0,0
otu4323,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu4324,2,1,1,0,0,0,5,17,0,0,1,1,8,8,17,0,0,0
otu4325,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu4326,2,41,1,1,3,1,0,0,0,0,2,2,2,2,1,6,10,9
otu4327,2,1,8,0,0,0,0,0,0,0,0,0,43,3,3,0,0,0
otu4328,0,1,0,0,0,0,0,0,0,0,0,0,2,15,2,0,1,0
otu4329,0,1,39,0,0,0,4,2,0,1,1,2,2,0,5,1,3,1
otu433,1,0,1,11,1,8,12,3,1,9,5,5,9,1,18,6,6,10
otu4330,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu4333,0,0,0,1,3,3,3,0,2,1,1,0,0,0,0,0,0,0
otu4334,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,2,0
otu4335,2,0,5,5,27,21,0,1,0,11,0,0,0,0,0,0,3,6
otu4336,0,0,0,4,27,26,1,0,0,11,0,3,0,0,0,0,9,2
otu4337,2,0,0,0,0,1,3,0,1,4,13,26,4,0,1,9,10,10
otu4338,1,0,0,0,0,0,5,0,0,0,6,9,17,0,6,1,3,7
otu4339,0,0,0,0,0,4,0,106,13,0,0,0,3,0,0,0,0,7
otu434,0,15,43,0,0,0,0,1,0,0,0,1,7,2,16,0,0,0
otu4342,0,0,0,0,0,0,0,18,2,0,0,0,0,19,0,0,0,0
otu4344,0,0,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0
otu4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
otu4347,4,2,7,1,4,1,1,3,4,7,1,2,4,3,8,0,4,1
otu4348,16,6,30,0,1,4,19,0,1,1,8,7,6,2,9,11,18,11
otu4349,0,0,0,2,1,0,5,0,1,4,10,4,0,0,1,8,16,5
otu435,0,0,0,42,97,55,60,61,76,95,36,3,0,0,0,21,81,40
otu4350,4,15,0,1,0,2,0,0,1,3,0,0,7,8,3,0,0,0
otu4351,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
otu4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
otu4353,10,17,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
otu4354,1,4,6,4,12,13,0,9,0,1,5,0,1,0,4,0,5,5
otu4357,0,0,0,1,0,4,0,0,1,2,1,0,0,0,0,0,0,0
otu436,0,0,4,0,0,0,0,20,5,0,3,1,0,7,4,3,0,0
otu4360,0,0,0,0,0,0,3,0,0,0,43,13,0,0,0,2,7,9
otu4361,0,0,0,1,0,0,0,3,0,0,1,2,0,0,0,5,0,0
otu4362,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0
otu4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
otu4364,0,0,0,0,0,1,5,11,0,7,9,15,0,0,0,1,6,5
otu4365,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0
otu4366,0,0,1,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0
