,DLSs01,DLSs02,DLSs03,DPSs01,DPSs02,DPSs03,HLs01,HLs02,HLs03,SLTs01,SLTs02,SLTs03,SLs01,SLs02,SLs03,XSs01,XSs02,XSs03
otu296,1,0,0,0,0,64,28,40,27,282,284,250,0,0,0,0,0,2
otu2960,48,216,186,5,6,0,2,5,2,0,0,0,2,7,7,3,0,2
otu29610,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu29613,13,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu2962,0,0,0,0,0,5,0,0,0,3,4,1,0,0,0,0,8,0
otu29622,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu2964,41,24,37,5,1,0,1,4,3,0,1,2,8,15,20,2,1,1
otu2965,15,1,5,0,0,0,2,0,2,1,0,0,9,3,2,0,4,1
otu29652,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0
otu2966,0,0,0,0,1,0,98,13,10,17,3,0,0,0,0,19,17,16
otu2967,0,0,0,0,1,17,0,0,0,0,2,1,0,7,10,0,0,4
otu29670,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu2968,0,0,0,0,0,0,7,2,0,5,2,0,0,0,0,1,1,0
otu29684,2,0,0,0,1,0,0,0,0,0,0,0,7,1,6,0,0,0
otu2969,6,218,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu29691,2,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0
otu297,26,8,23,3,3,11,3,2,4,7,2,5,31,35,25,13,4,3
otu2970,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
otu29704,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
otu2971,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
otu29719,1,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0
otu2972,0,0,0,0,4,0,9,2,8,1,0,1,0,0,0,6,8,1
otu29728,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
otu2973,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,7,4,0
otu29734,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu29738,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu2974,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
otu29746,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu2975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
otu2977,0,0,1,0,0,8,0,0,0,6,4,5,0,1,3,14,0,0
otu2978,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0
otu298,0,0,0,0,0,93,1,1,0,89,63,81,0,0,0,122,0,0
otu2981,0,0,0,0,0,1,40,21,38,3,2,8,3,0,1,16,16,19
otu2982,2,0,6,0,2,0,3,4,0,0,1,0,1,12,4,0,0,0
otu2983,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu2984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu2986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu2987,41,63,66,1,0,0,0,0,0,0,0,0,1,59,63,0,0,0
otu2988,8,0,0,1,0,0,0,1,3,0,0,0,6,12,21,0,0,0
otu2989,0,0,0,0,0,0,1,0,0,0,0,0,1,2,15,0,0,1
otu29899,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0
otu299,2,13,0,1,0,0,14,0,2,9,2,5,8,1,43,0,0,0
otu2990,8,0,5,6,10,2,2,2,0,3,0,3,4,1,1,3,1,0
otu2991,1,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,3
otu29919,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
otu2992,0,0,0,0,0,4,0,0,0,5,6,6,0,1,0,13,0,0
otu2993,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,1,2
otu2994,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
otu29946,1,0,0,1,7,0,2,2,12,0,0,2,9,254,10,3,5,3
otu2995,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu29955,4,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0
otu2996,0,0,0,0,0,8,13,30,8,0,2,0,0,0,0,10,14,86
otu2997,0,0,1,0,2,7,15,26,13,2,1,0,2,2,0,8,12,51
otu2998,4,3,3,2,7,0,6,9,4,0,0,2,5,0,3,38,19,1
otu2999,2,44,9,2,1,1,2,1,0,1,0,0,6,6,5,0,1,0
otu3,0,0,0,0,0,11,19,8,9,2,8,12,0,0,0,19,4978,19
otu30,0,0,1,0,2,1375,5,5,143,7,6,296,3,0,0,2,301,590
otu300,23,13,2405,35,45,0,0,0,0,0,0,0,247,235,237,0,0,0
otu3000,0,0,0,0,0,17,0,0,2,0,3,3,0,0,0,1,0,7
otu3001,0,2,0,0,0,0,6,7,4,0,6,1,0,0,0,0,3,0
otu3002,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0
otu3003,4,0,4,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0
otu3004,0,0,0,0,0,3,4,0,0,4,3,1,1,0,0,2,0,0
otu3005,6,30,13,0,1,2,7,9,2,1,0,0,11,1,6,6,2,2
otu3006,0,0,0,0,0,0,5,0,2,6,3,0,0,0,0,0,1,0
otu3007,4,4,10,8,7,1,2,4,2,0,1,0,0,0,2,0,6,2
otu30085,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0
otu3009,69,0,7,5,2,0,1,1,0,0,0,0,8,83,28,18,3,2
otu30096,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
otu301,0,0,0,2,1,55,69,55,17,336,294,173,5,2,0,12,2,4
otu3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
otu30100,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu3011,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
otu3012,1,0,0,0,0,0,18,47,43,2,3,3,0,0,0,9,7,11
otu3013,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,2
otu3014,0,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0,0,1
otu3015,2,0,1,0,0,7,0,0,0,2,0,2,1,0,0,0,0,4
otu3016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
otu3017,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
otu3018,0,0,0,2,2,0,0,0,0,0,0,0,72,9,0,0,0,0
otu3019,0,0,0,0,0,4,0,0,0,7,5,6,0,0,0,5,0,0
otu302,3,3,23,6,11,0,0,0,0,0,0,0,4,10,2,0,0,1
otu3020,1,2,0,0,0,0,12,105,8,0,13,0,0,0,0,7,5,7
otu3021,0,0,0,0,0,0,10,61,13,0,7,0,0,0,0,7,18,12
otu3022,6,8,2,1,0,3,1,1,1,1,2,4,2,9,7,13,13,2
otu3023,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,2,0,2
otu3024,4,0,8,0,3,0,13,29,18,1,2,2,5,89,57,5,3,3
otu3025,0,0,0,0,0,0,8,73,7,0,9,0,0,0,0,10,18,16
otu3026,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0
otu3028,2,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0
otu3029,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu30294,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
otu303,1,1,1,0,1,455,0,1,6,3,8,19,0,0,0,7,7,53
otu3030,0,0,0,0,0,3,1,1,0,2,2,1,1,0,0,1,0,0
otu3031,8,4,2,2,9,16,7,1,1,4,2,8,1,0,0,3,12,4
otu3032,0,0,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,7
otu3033,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3034,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3035,4,2,0,1,1,1,7,3,0,1,1,0,8,4,1,7,1,2
otu3036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu3037,0,0,0,0,0,0,8,75,7,0,5,0,0,0,0,10,10,17
otu3038,0,11,3,1,7,1,3,1,0,0,1,2,10,3,2,6,8,2
otu3039,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
otu304,0,0,0,0,0,189,8,1,38,15,9,58,1,0,0,1,4,150
otu3040,1,5,0,1,0,0,4,18,11,1,1,0,4,5,13,4,3,2
otu3041,0,0,0,0,0,1,5,3,1,7,6,7,0,0,0,1,1,0
otu3043,1,2,25,3,0,1,5,2,2,0,0,0,7,3,1,1,0,2
otu3044,6,17,29,8,21,0,5,14,4,0,1,0,4,4,0,6,5,39
otu3045,0,0,0,0,0,0,6,80,4,0,8,0,0,0,0,6,19,17
otu30469,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
otu3047,0,23,4,1,0,1,0,0,0,1,0,1,2,2,4,4,1,0
otu30474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3048,0,0,0,0,0,0,7,2,0,6,1,2,0,0,0,0,1,0
otu3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu30491,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
otu305,1,0,0,0,0,485,0,0,0,26,31,40,0,0,0,55,10,147
otu3050,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3051,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3052,2,1,0,0,0,0,0,0,4,0,0,0,8,5,1,0,2,0
otu3053,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3054,1,2,5,74,28,2,0,0,0,1,0,0,0,1,0,5,0,0
otu3055,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0
otu3057,1,7,5,1,2,0,6,1,3,1,0,0,4,2,1,5,2,2
otu3058,25,7,38,2,2,0,6,20,3,1,0,0,15,0,1,8,1,5
otu3059,0,0,0,0,0,0,9,26,44,1,2,8,0,0,0,12,21,11
otu306,57,17,24,9,0,3,245,444,102,11,55,13,2,23,0,49,20,43
otu3060,0,0,0,0,0,7,0,1,0,7,9,10,1,0,0,15,0,0
otu3061,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu3063,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0
otu3064,0,0,1,2,15,3,0,0,0,1,4,2,0,0,0,2,0,0
otu3065,0,0,0,0,0,3,0,0,0,2,7,2,0,0,0,8,0,0
otu3066,0,0,0,0,0,3,1,1,2,5,7,4,1,1,1,0,1,3
otu3067,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu3068,3,4,2,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0
otu3069,0,0,0,0,0,1,0,0,0,1,1,3,0,1,0,0,1,0
otu307,1,17,14,9,8,1,0,0,0,0,0,0,2,0,0,0,0,1
otu3070,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu30706,0,0,0,0,0,0,0,0,0,0,1,0,2,11,0,0,0,0
otu30709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
otu3071,0,5,0,0,0,2,0,16,0,1,5,1,10,0,0,1,5,1
otu30712,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
otu3072,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,2
otu30729,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
otu3073,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
otu30732,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0
otu3074,0,0,1,0,0,0,5,81,8,1,5,0,0,0,0,9,13,16
otu30743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
otu30745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
otu30747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
otu30750,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0
otu30752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
otu30753,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0
otu30757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
otu3076,18,2,2,1,0,0,9,26,7,0,4,1,3,18,38,2,2,7
otu30761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
otu30762,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0
otu3077,0,0,0,0,1,0,0,0,0,0,0,0,6,4,285,0,0,0
otu3078,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu308,3,0,1,15,30,0,0,0,0,0,0,0,725,914,115,0,0,0
otu3080,0,0,0,0,0,0,0,2,0,0,0,0,6,23,245,0,0,0
otu3081,0,2,73,0,1,0,6,3,2,0,0,0,20,1,0,7,36,7
otu3082,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu3083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu3084,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
otu30840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu30843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu30844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3085,0,0,0,0,0,0,38,22,43,1,0,4,2,2,0,3,1,9
otu3087,0,0,0,0,0,0,0,0,1,0,0,0,22,2,0,0,10,0
otu3088,0,0,1,1,11,0,9,4,12,0,0,1,0,0,0,9,0,0
otu3089,34,0,9,3,3,0,1,0,1,0,1,3,14,9,31,1,6,1
otu309,3712,77,203,97,1,0,22,7,33,3,0,0,156,9,7,3,10,32
otu3090,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
otu3091,27,5,17,1,0,0,3,4,6,0,0,0,20,10,18,5,12,6
otu3092,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,5
otu3093,0,31,1,0,0,6,0,5,4,1,5,3,3,2,5,2,6,2
otu3094,7,13,260,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu3095,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu30953,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,3,1
otu3096,2,1,9,6,6,2,9,1,5,1,3,0,0,14,13,4,3,4
otu30961,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
otu30965,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,1,0
otu30967,3,1,0,0,1,0,0,0,0,1,0,0,6,1,1,0,0,0
otu3097,18,4,19,1,0,0,4,6,3,0,1,0,13,37,24,3,6,4
otu3098,0,0,0,0,0,14,0,5,0,2,6,1,0,0,0,0,0,1
otu30986,0,0,0,0,0,0,3,1,0,1,2,0,0,3,3,2,0,1
otu3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
otu31,2,16,16,9,7,691,205,10,177,203,51,171,1,32,2,3,285,575
otu310,7,0,9,4,4,0,0,0,0,0,0,1,24,4,9,0,0,0
otu3100,0,0,0,0,0,1,0,4,1,17,28,15,0,0,0,0,0,0
otu3101,0,0,0,0,0,3,0,0,0,0,1,1,3,1,1,0,0,0
otu3102,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,5,0
otu3103,14,13,15,0,0,0,9,3,1,0,0,0,31,9,67,1,4,2
otu31038,3,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0
otu3104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu31044,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3105,0,1,0,0,0,0,1,0,0,0,0,1,2,5,7,0,0,0
otu3106,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
otu3107,1,0,0,0,1,13,0,2,0,1,6,2,0,1,1,1,1,6
otu31078,2,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0
otu3108,0,5,6,10,24,0,4,2,0,2,0,0,1,1,2,2,2,3
otu3109,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0
otu31091,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
otu311,1,0,0,0,0,49,0,2,0,39,35,43,0,8,0,48,0,0
otu3110,0,0,8,3,8,0,9,0,0,1,0,0,0,1,2,0,0,0
otu31103,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0
otu31105,4,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0
otu31106,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3111,1,0,0,0,0,17,0,0,1,0,0,3,0,0,0,2,0,10
otu31113,4,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0
otu3112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu31129,7,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0
otu3113,1,0,0,0,0,1,0,4,0,2,0,1,0,5,0,0,0,0
otu31130,5,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0
otu3114,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
otu3115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3116,0,0,0,0,0,1,4,2,4,0,0,0,0,0,0,0,1,1
otu3117,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0
otu3119,0,0,0,0,0,0,21,77,8,1,7,0,0,0,0,6,10,11
otu312,0,0,7,2,1,28,3,1,0,5,5,6,0,0,0,45,15,27
otu3120,156,2,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu3121,0,0,0,0,4,5,2,0,1,2,1,1,0,0,1,2,0,0
otu3122,149,1,4,3,0,0,1,12,2,0,0,0,7,0,2,0,0,2
otu3123,11,1,4,1,3,1,1,0,4,0,1,0,7,21,6,4,1,0
otu3125,2,0,2,5,0,0,26,0,0,4,0,0,6,1,10,5,5,5
otu3126,41,108,60,5,2,2,0,3,3,0,0,1,5,6,4,10,9,4
otu3127,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
otu3128,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
otu3129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
otu313,0,0,0,0,0,719,0,0,2,39,54,82,0,0,0,1,1,322
otu3130,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,2,0,5
otu3131,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu31319,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
otu3132,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0
otu3133,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu31334,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3134,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
otu31342,5,42,9,0,3,0,2,2,3,1,0,1,5,2,3,9,2,4
otu3135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu3136,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu3137,0,0,0,1,0,0,0,1,0,0,0,0,4,4,0,0,0,0
otu3138,1,0,0,0,0,0,1,0,10,0,0,0,1,2,0,1,0,0
otu3139,1,2,0,0,0,1,9,16,25,0,2,2,2,16,7,17,12,5
otu31394,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0
otu314,11,6,26,4,10,0,0,1,0,0,0,1,19,0,7,0,3,2
otu3140,6,40,12,2,5,0,5,2,29,0,0,1,5,28,48,5,5,3
otu3141,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,1
otu3142,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu3143,0,0,0,0,0,0,11,15,12,1,2,0,1,0,0,64,26,8
otu3144,1,3,2,2,6,5,12,1,0,2,1,0,7,2,10,9,10,4
otu3145,0,0,0,0,1,0,4,6,0,1,0,0,0,0,0,0,0,0
otu31459,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu3146,2,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,3,0
otu31462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu3147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
otu3149,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1
otu315,0,0,0,0,5,0,0,0,0,0,0,0,35,674,19,0,0,0
otu3151,0,0,1,3,0,0,1,0,1,0,1,0,3,0,0,0,1,0
otu31510,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
otu3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
otu3153,6,0,21,4,1,0,0,0,0,0,0,0,66,2,13,0,0,0
otu3154,19,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
otu3155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu3156,1,66,45,1,10,0,25,3,2,1,0,0,4,1,0,6,9,3
otu31574,0,0,0,0,2,0,0,0,0,0,0,1,3,1,1,1,0,0
otu3158,0,0,0,0,0,27,0,0,0,1,1,3,0,0,0,2,0,1
otu3159,3,33,175,3,4,0,5,18,3,0,0,0,2,1,1,5,5,4
otu31593,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0
otu316,9,14,4,2,23,23,1,0,1,13,12,17,72,607,386,60,2,0
otu3160,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3161,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3162,0,0,0,0,0,1,4,1,0,5,2,1,0,0,0,1,0,0
otu3163,1,0,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
otu3164,9,0,0,0,2,0,0,0,0,0,0,0,55,3,2,0,0,0
otu3165,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0
otu3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
otu3167,3,0,0,2,2,0,0,0,0,0,0,0,78,3,3,0,0,0
otu3168,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu3169,0,0,0,0,0,0,25,10,79,5,1,13,0,0,0,17,9,6
otu3170,0,0,0,4,1,1,6,5,12,0,1,3,2,6,2,4,6,6
otu31709,0,8,5,0,5,0,0,3,2,0,0,0,0,0,1,2,0,14
otu3171,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
otu3172,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,2,2,3
otu3173,0,0,0,0,0,0,1,3,1,0,4,0,0,0,0,0,0,0
otu3174,0,0,0,0,0,0,11,5,4,0,0,0,0,0,0,22,60,10
otu3175,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu3177,0,0,0,0,0,0,3,82,6,0,5,0,19,1,0,4,8,12
otu3178,0,0,0,1,0,1,0,0,0,2,3,2,0,1,0,4,13,0
otu3179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu318,17,42,69,12,15,3,9,9,5,4,6,10,98,8,18,27,20,14
otu3180,3,12,5,4,7,0,1,1,2,0,0,0,1,1,1,2,0,0
otu3181,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0
otu3182,0,0,0,0,0,16,7,0,2,2,0,1,0,1,0,2,0,2
otu31828,0,0,0,0,0,0,15,120,8,0,12,0,0,0,0,14,16,18
otu3183,23,2,23,2,5,0,0,0,1,0,0,0,10,26,23,2,3,2
otu3184,0,0,0,0,0,15,0,1,0,4,8,2,0,0,0,0,0,3
otu31840,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,2,0
otu3185,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0
otu31858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu3187,0,0,0,0,0,35,0,0,0,6,1,1,0,0,0,1,0,9
otu3188,0,0,0,0,0,6,0,0,0,1,3,6,0,0,0,3,0,0
otu31888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu3189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
otu319,0,7,21,10,5,5,0,0,2,0,0,2,0,1,1,0,4,4
otu3190,0,0,0,0,0,30,0,0,0,2,1,3,0,0,0,3,0,4
otu3191,0,0,0,0,0,0,2,48,54,0,1,4,0,0,0,8,8,9
otu31919,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu3192,27,1,3,0,1,0,1,7,3,0,2,0,36,5,7,2,5,2
otu3193,3,0,0,1,2,0,0,0,0,0,0,0,2,0,0,2,11,0
otu3194,17,0,25,3,2,0,0,0,0,0,0,0,3,26,27,0,0,0
otu3195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu3196,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu3197,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0
otu3198,1,0,0,0,1,1,3,0,1,1,0,0,3,1,0,15,0,2
otu32,4,2,9,5,21,57,0,0,8,41,39,61,240,9,78,1,82,0
otu320,4,6,9,0,0,0,11,13,26,0,2,2,0,12,0,6,4,9
otu3200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu3201,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu32011,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,1
otu3202,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
otu3203,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,1,1,2
otu32036,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0
otu3204,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,4,3
otu32041,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
otu3205,0,0,0,0,0,0,14,38,26,0,2,6,0,0,0,37,10,11
otu3206,0,0,0,0,0,4,0,0,2,0,0,5,1,0,0,0,0,2
otu3207,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
otu3208,9,0,0,0,0,0,0,0,0,0,0,0,78,14,144,1,0,0
otu3209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu321,14,790,45,16,3,0,3,13,5,0,0,0,3,8,0,23,16,5
otu3210,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
otu3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu3212,0,0,0,0,0,39,0,2,0,5,6,2,0,0,0,2,0,4
otu32128,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
otu3213,117,0,2,2,2,0,1,0,1,0,0,0,52,5,7,1,1,0
